ID,Latitude,Longitude,State,Franchisee
5869,34.664625,-86.034589,Alabama,Danish W. Dhedhi
5870,34.704,-86.6092,Alabama,Danish W. Dhedhi
5871,34.74,-86.5769,Alabama,Danish W. Dhedhi
5872,34.632706,-86.566471,Alabama,Danish W. Dhedhi
5873,34.7352,-86.6423,Alabama,Danish W. Dhedhi
5874,34.77078,-86.590533,Alabama,Danish W. Dhedhi
5875,34.671083,-86.539556,Alabama,Danish W. Dhedhi
5876,31.26537,-85.4407,Alabama,Jerry A. Longen
5877,34.823178,-87.655631,Alabama,Danish W. Dhedhi
5878,34.86979,-87.6912,Alabama,Danish W. Dhedhi
5879,30.67541,-88.1436,Alabama,Glenn A. Mueller
5880,34.7443,-87.6631,Alabama,Danish W. Dhedhi
5881,34.773027,-86.833292,Alabama,Danish W. Dhedhi
5882,34.710875,-86.741597,Alabama,Danish W. Dhedhi
5883,34.469613,-85.701996,Alabama,Zan R. Hall
5884,33.4548,-86.7357,Alabama,Mohammed (David) Dawoud
5885,32.342579,-86.339444,Alabama,Peter P. D'Andrea
5886,34.800408,-86.951963,Alabama,Danish W. Dhedhi
5887,34.440282,-86.943121,Alabama,Danish W. Dhedhi
5888,33.27815,-86.35518,Alabama,Steven D. Hall
5889,33.480006,-86.702303,Alabama,Mohammed (David) Dawoud
5890,33.955204,-86.465231,Alabama,Zan R. Hall
5891,34.542884,-86.92139,Alabama,Danish W. Dhedhi
5892,34.576706,-86.975366,Alabama,Danish W. Dhedhi
5893,34.49504,-87.274628,Alabama,Danish W. Dhedhi
5894,33.653663,-86.647632,Alabama,Guy Darger
5895,30.655843,-87.905513,Alabama,Roy Jeffrey May
5896,30.524977,-87.883472,Alabama,Roy Jeffrey May
5897,33.673182,-86.411808,Alabama,Zan R. Hall
5898,33.11841,-87.552559,Alabama,Zan R. Hall
5901,30.40258,-88.93741,Mississippi,Glenn A. Mueller
5902,30.439333,-88.897046,Mississippi,Glenn A. Mueller
5903,30.41564,-88.80363,Mississippi,Glenn A. Mueller
5905,30.370836,-88.538419,Mississippi,Glenn A. Mueller
5906,29.691173,-90.550101,Louisiana,Penne L. Carpenter
5907,30.39111,-88.65149,Mississippi,Glenn A. Mueller
5908,30.44872,-89.0306,Mississippi,Glenn A. Mueller
5910,30.401401,-89.02784,Mississippi,Glenn A. Mueller
5911,30.45274,-89.09938,Mississippi,Glenn A. Mueller
5912,30.38322,-89.09269,Mississippi,Glenn A. Mueller
5913,30.31875,-89.34276,Mississippi,Glenn A. Mueller
5914,30.35744,-89.15809,Mississippi,Glenn A. Mueller
5916,32.16559,-90.13055,Mississippi,Glenn A. Mueller
5917,30.517741,-89.669425,Mississippi,Glenn A. Mueller
5920,31.32514,-89.33765,Mississippi,Glenn A. Mueller
5921,31.35175,-89.24708,Mississippi,Glenn A. Mueller
5922,31.32044,-89.38477,Mississippi,Glenn A. Mueller
5924,31.5789,-90.465,Mississippi,Matthew Magee
5925,31.697682,-89.145777,Mississippi,Glenn A. Mueller
5926,30.37495,-89.37846,Mississippi,Glenn A. Mueller
5927,32.40866,-88.7053,Mississippi,Glenn A. Mueller
5928,31.2473,-90.4715,Mississippi,Matthew Magee
5929,32.27491,-90.03541,Mississippi,Glenn A. Mueller
5930,32.3408,-89.48567,Mississippi,Molly Hilal Yildirim
5931,32.413236,-90.104007,Mississippi,Glenn A. Mueller
5932,32.2719,-90.26101,Mississippi,Glenn A. Mueller
5933,32.273672,-90.136209,Mississippi,Glenn A. Mueller
5934,32.34722,-90.31274,Mississippi,Glenn A. Mueller
5935,32.30455,-90.1763,Mississippi,Glenn A. Mueller
5936,32.35481,-90.15401,Mississippi,Glenn A. Mueller
5939,32.35576,-90.01275,Mississippi,Glenn A. Mueller
5940,32.735983,-89.528764,Mississippi,Molly Hilal Yildirim
5941,34.360806,-89.507969,Mississippi,Timothy Brett Brown
5942,32.188234,-90.264762,Mississippi,Glenn A. Mueller
5943,32.456787,-90.1134,Mississippi,Glenn A. Mueller
5944,33.457152,-90.660935,Mississippi,Mario Varela
5945,33.380766,-91.039197,Mississippi,Mario Varela
5946,33.5074,-90.1934,Mississippi,Mario Varela
5949,31.564475,-91.351632,Mississippi,Gregory S. Magee
5953,32.3071,-90.8881,Mississippi,Matthew Magee
5954,32.51643,-90.10825,Mississippi,Glenn A. Mueller
5955,34.978659,-90.015931,Mississippi,Timothy Brett Brown
5957,34.72254,-88.94913,Mississippi,Timothy Brett Brown
5958,33.4968,-88.4158,Mississippi,Timothy Brett Brown
5960,30.55621,-89.12426,Mississippi,Matthew Magee
5961,34.945421,-89.937373,Mississippi,Juan Jason Shifflett
5962,33.45486,-88.81318,Mississippi,Glenn A. Mueller
5964,34.226598,-88.720362,Mississippi,Danish W. Dhedhi
5965,33.774797,-89.82459,Mississippi,Timothy Brett Brown
5967,34.619873,-89.958007,Mississippi,Juan Jason Shifflett
5968,30.444523,-88.529441,Mississippi,Matthew Magee
5969,32.610954,-90.008861,Mississippi,Molly Hilal Yildirim
5971,34.366289,-89.552004,Mississippi,Timothy Brett Brown
5972,34.934411,-89.982413,Mississippi,Timothy Brett Brown
5973,31.246557,-89.800357,Mississippi,Matthew Magee
5974,34.497564,-89.036057,Mississippi,Timothy Brett Brown
5975,34.1974,-90.5653,Mississippi,Curtis Davis
5976,34.3108,-89.9401,Mississippi,Richard A. Davis
5978,33.602922,-88.659455,Mississippi,Timothy Brett Brown
5979,34.8264,-89.9715,Mississippi,Juan Jason Shifflett
5980,34.961836,-89.833747,Mississippi,Juan Jason Shifflett
5981,32.762639,-89.140222,Mississippi,Christopher L. Cavaliere
5982,34.9626,-90.0925,Mississippi,Diane Ardine Davis
5984,31.610134,-89.204692,Mississippi,Matthew Magee
5985,30.924743,-88.584196,Mississippi,Gregory S. Magee
5986,34.250533,-89.017228,Mississippi,Timothy Brett Brown
5987,30.834988,-89.53829,Mississippi,Gregory S. Magee
5988,30.847483,-89.152093,Mississippi,Gregory S. Magee
5989,33.754416,-90.71585,Mississippi,Neal W. Anderson
5990,31.143984,-89.406469,Mississippi,Matthew Magee
5992,34.918668,-88.512103,Mississippi,Timothy Brett Brown
5993,34.675307,-88.562012,Mississippi,Timothy Brett Brown
5994,34.753338,-89.456804,Mississippi,Timothy Brett Brown
5995,34.304439,-88.707908,Mississippi,Danish W. Dhedhi
6000,29.7085,-95.1238,Mississippi,Danish W. Dhedhi
6001,41.145702,-104.816214,Wyoming,Jay B. Feavel
6002,41.16092,-104.765826,Wyoming,Jay B. Feavel
6003,42.071388,-104.188711,Wyoming,Michael D. Hackett
6004,42.745566,-105.364325,Wyoming,Carl N. Hahn
6005,44.749649,-108.764789,Wyoming,Allan F. Erwin
6006,41.109307,-104.800087,Wyoming,Jay B. Feavel
6007,44.26869,-105.5081,Wyoming,Allan F. Erwin
6008,38.037717,-79.024617,Virginia,Rebecca Lynn Miller
6009,39.32415,-77.623567,Maryland,Michael W. Clise
6010,41.262922,-110.957875,Wyoming,Charles M. Riddle
6012,37.369413,-79.30186,Virginia,Kenneth L. II Cobbs
6013,37.276042,-79.097652,Virginia,Kenneth L. II Cobbs
6014,37.25792,-76.740405,Virginia,Scott M. Boyle
6015,38.390893,-78.965104,Virginia,Rebecca Lynn Miller
6016,38.73255,-77.475094,Virginia,Mary Lynne Carraway
6017,38.88715,-76.900233,Maryland,Malcolm Carter
6018,37.977323,-78.211172,Virginia,Kenneth L. II Cobbs
6019,41.788,-107.238,Wyoming,Charles M. Riddle
6020,41.309451,-105.574262,Wyoming,Jay B. Feavel
6024,39.22238,-76.06974,Maryland,Amy D. Koscielniak
6026,39.684654,-77.718158,Maryland,Michael W. Clise
6029,38.7592,-76.8084,Maryland,Malcolm Carter
6030,41.596442,-109.240321,Wyoming,Charles M. Riddle
6031,41.5159,-109.471,Wyoming,Charles M. Riddle
6032,38.25385,-76.977938,Virginia,Christina S. Palmeri
6033,36.71021,-78.10676,Virginia,Michael S. Rea
6034,38.3556,-77.5115,Virginia,Shawn R. Biggar
6035,43.031621,-108.381897,Wyoming,Charles M. Riddle
6036,36.962442,-76.603808,Virginia,Michael S. Rea
6037,38.660754,-77.441096,Virginia,Michael S. Rea
6038,36.705023,-77.544479,Virginia,Michael S. Rea
6039,37.6538,-77.608983,Virginia,Michael S. Rea
6040,42.832994,-106.271798,Wyoming,Frank B. Moran
6041,42.816598,-106.367492,Wyoming,Frank B. Moran
6042,42.85,-106.315,Wyoming,Frank B. Moran
6043,38.9148,-77.5127,Virginia,Mary Lynne Carraway
6045,37.259392,-76.493765,Virginia,Mary Lynne Carraway
6046,37.9027,-76.866067,Virginia,Kenneth L. II Cobbs
6048,39.136506,-77.703668,Virginia,Mary Lynne Carraway
6049,38.28352,-77.436592,Virginia,Larry Jr. Shoemaker
6050,44.29332,-105.50859,Wyoming,Allan F. Erwin
6051,44.8148,-106.957,Wyoming,Allan F. Erwin
6052,37.735948,-79.354783,Virginia,Kenneth L. II Cobbs
6053,38.447953,-77.401349,Virginia,Kenneth L. II Cobbs
6054,37.897898,-78.313246,Virginia,Stephen J. Ambrosi
6055,43.46937,-110.79097,Wyoming,Jodilyn Mueller
6056,38.021757,-77.990131,Virginia,Stephen J. Ambrosi
6057,37.36928,-76.530184,Virginia,Christina S. Palmeri
6058,38.340399,-77.071422,Virginia,Christina S. Palmeri
6059,42.834132,-108.733015,Wyoming,Charles M. Riddle
6060,44.526,-109.059,Wyoming,Allan F. Erwin
6061,38.688395,-76.536229,Maryland,John C. Barber
6062,39.1518,-77.0665,Maryland,Charles L. Malament
6063,39.0668,-77.2634,Maryland,Edward W. III Treacy
6064,39.2906,-77.2048,Maryland,Edward W. III Treacy
6065,39.0938,-77.1324,Maryland,Mary Lynne Carraway
6066,38.308799,-76.531783,Maryland,John C. Barber
6067,39.1104,-76.9343,Maryland,Edward W. III Treacy
6068,39.386037,-76.576676,Maryland,Edward W. III Treacy
6069,38.529118,-76.975261,Maryland,John C. Barber
6070,39.080162,-77.072358,Maryland,Mary Lynne Carraway
6071,39.052196,-77.050064,Maryland,Mary Lynne Carraway
6072,38.975616,-76.312277,Maryland,Andrew Kent
6074,39.364643,-77.16039,Maryland,Edward W. III Treacy
6077,39.403239,-76.952648,Maryland,Edward W. III Treacy
6078,38.816,-76.7528,Maryland,Malcolm Carter
6079,38.794662,-76.545025,Maryland,John C. Barber
6080,39.636862,-76.865418,Maryland,Edward W. III Treacy
6081,38.537017,-76.58775,Maryland,John C. Barber
6082,39.383822,-77.258709,Maryland,Edward W. III Treacy
6083,39.434525,-77.517231,Maryland,Michael W. Clise
6084,38.497113,-76.774398,Maryland,John C. Barber
6085,38.6282,-77.0704,Maryland,John C. Barber
6086,38.347575,-75.171016,Maryland,John C. Barber
6088,38.72079,-76.660627,Maryland,Malcolm Carter
6089,38.37332,-76.439454,Maryland,John C. Barber
6092,38.3672,-75.618,Maryland,Donald M. Jr. Prouse
6094,42.2752,-71.7421,Massachusetts,Jeffrey P. Dufficy
6095,36.814277,-76.168667,Massachusetts,Jeffrey P. Dufficy
6096,38.608607,-78.787101,Virginia,Rebecca Lynn Miller
6097,37.011909,-79.866481,Virginia,Zachary D. Barrett
6098,44.353604,-106.695064,Wyoming,Allan F. Erwin
6099,41.16928,-104.82918,Wyoming,Jay B. Feavel
6100,39.609499,-75.944575,Maryland,Donald M. Jr. Prouse
6101,40.815527,-96.703201,Nebraska,Wayne A. Peterson
6102,40.836233,-96.654583,Nebraska,Wayne A. Peterson
6103,40.750652,-96.63627,Nebraska,Wayne A. Peterson
6104,40.8365,-96.7067,Nebraska,Lance Russell Peterson
6105,40.7843,-96.6958,Nebraska,Wayne A. Peterson
6106,39.031848,-76.074064,Maryland,Andrew Kent
6108,37.710718,-76.381149,Virginia,Christina S. Palmeri
6109,38.0193,-77.514583,Virginia,Christina S. Palmeri
6110,41.157386,-95.94162,Nebraska,Gregory S. Cutchall
6111,41.297192,-96.022781,Nebraska,Gregory S. Cutchall
6112,41.2539,-96.0238,Nebraska,Gregory S. Cutchall
6113,35.564805,-88.813927,Tennessee,Timothy Brett Brown
6115,39.062347,-77.159241,Maryland,Edward W. III Treacy
6117,35.3392,-84.5205,Tennessee,Jacob Albert Minor
6118,35.94647,-84.16059,Tennessee,Jacob Albert Minor
6119,41.32775,-95.957695,Nebraska,Gregory S. Cutchall
6120,41.265615,-95.98058,Nebraska,Gregory S. Cutchall
6121,41.2536,-95.9523,Nebraska,Gregory S. Cutchall
6122,41.219152,-96.139656,Nebraska,Gregory S. Cutchall
6123,41.26753,-96.236188,Nebraska,Gregory S. Cutchall
6124,41.1899,-96.196663,Nebraska,Gregory S. Cutchall
6125,41.293,-96.1588,Nebraska,Gregory S. Cutchall
6126,41.451106,-96.471182,Nebraska,Gregory S. Cutchall
6127,41.211426,-95.964496,Nebraska,Gregory S. Cutchall
6128,41.438599,-97.357406,Nebraska,Keith Herpy
6129,35.2291,-89.5317,Tennessee,Ty Michael Turner
6130,42.041383,-97.412533,Nebraska,Keith Herpy
6131,40.578176,-98.392529,Nebraska,Robert C. Ramold
6132,41.1336,-100.785,Nebraska,Robert C. Ramold
6133,36.4201,-82.9951,Tennessee,Timothy A. Hurd
6134,36.25192,-85.95334,Tennessee,Benjamin Eli Carrigan
6135,41.303874,-96.051863,Nebraska,Gregory S. Cutchall
6136,36.210584,-86.83728,Tennessee,Jack Coley
6137,35.55761,-87.53099,Tennessee,Alan D. Murph
6139,35.5938,-84.4675,Tennessee,Dominic N. Pitarro
6140,42.825402,-103.020534,Nebraska,Michael D. Hackett
6141,40.738744,-96.680491,Nebraska,Michael D. Hackett
6142,36.5288,-82.6866,Tennessee,Timothy A. Hurd
6143,36.541459,-82.332956,Tennessee,Timothy A. Hurd
6145,36.297371,-87.048509,Tennessee,Alan D. Murph
6146,36.4154,-86.7937,Tennessee,Nicole M. Bergeron
6147,35.7396,-89.5394,Tennessee,Ty Michael Turner
6148,35.040078,-85.685448,Tennessee,Ronald Christopher Hamilton
6149,35.256291,-88.992436,Tennessee,Ty Michael Turner
6150,40.7122,-99.0842,Nebraska,Robert C. Ramold
6151,40.283335,-96.746609,Nebraska,Michael Francis Tyson
6152,35.1672,-88.5884,Tennessee,Ty Michael Turner
6153,35.513977,-84.361908,Tennessee,Dominic N. Pitarro
6154,36.230948,-84.159227,Tennessee,Peter P. D'Andrea
6155,41.87378,-103.677115,Nebraska,Michael D. Hackett
6156,36.0577,-88.1154,Tennessee,Ahmad Razban
6157,35.061182,-85.069878,Tennessee,Justin S. Shoemaker
6158,36.588616,-86.521549,Tennessee,Alan D. Murph
6160,41.138434,-96.02306,Nebraska,Gregory S. Cutchall
6161,40.923779,-98.378893,Nebraska,Robert C. Ramold
6162,37.703643,-77.783525,Virginia,Kenneth L. II Cobbs
6163,36.4651,-86.6581,Tennessee,Alan D. Murph
6164,36.447828,-83.575002,Tennessee,Timothy A. Hurd
6165,35.732749,-84.347296,Tennessee,Jesse A. Taylor
6166,36.5654,-87.3096,Tennessee,Antonio C. Murgas
6167,35.789161,-83.947103,Tennessee,Bryan S. Hamilton
6168,36.005423,-88.4107,Tennessee,Ahmad Razban
6169,35.0489,-89.6866,Tennessee,Juan Jason Shifflett
6172,35.89625,-84.611528,Tennessee,Jacob Albert Minor
6173,35.1813,-86.1044,Tennessee,Ronald Christopher Hamilton
6176,36.368904,-85.340126,Tennessee,Timothy A. Hurd
6177,36.127042,-88.512425,Tennessee,Ahmad Razban
6178,35.869,-84.5118,Tennessee,Ronald Christopher Hamilton
6179,36.0288,-84.0319,Tennessee,Mark McCallen
6180,35.82786,-86.0671,Tennessee,Mark McCallen
6181,35.5937,-89.2668,Tennessee,Ty Michael Turner
6182,35.76602,-83.9861,Tennessee,Ty Michael Turner
6183,35.544534,-89.662798,Tennessee,Danish W. Dhedhi
6184,36.5951,-82.1897,Tennessee,Timothy A. Hurd
6185,36.376955,-84.126916,Tennessee,Peter P. D'Andrea
6186,35.8788,-83.7751,Tennessee,Brian T. Roberts
6187,36.1155,-83.4922,Tennessee,Timothy A. Hurd
6188,35.6495,-88.3917,Tennessee,Ty Michael Turner
6190,36.2309,-86.516,Tennessee,Alan D. Murph
6191,35.953942,-85.031538,Tennessee,Derek Kevin Solomon
6192,35.81907,-84.263432,Tennessee,Bryan S. Hamilton
6193,35.46012,-86.78106,Tennessee,Alan D. Murph
6195,39.886717,-104.8439,Colorado,R. Brent Hamill
6196,38.13265,-77.521983,Virginia,Christina S. Palmeri
6197,38.278767,-77.212133,Virginia,Christina S. Palmeri
6198,41.842722,-103.660647,Nebraska,Michael D. Hackett
6200,39.5954,-105.071,Colorado,R. Brent Hamill
6201,39.677579,-104.973487,Colorado,R. Brent Hamill
6202,39.6999,-105.053,Colorado,R. Brent Hamill
6203,39.645355,-104.987521,Colorado,Michael S. Rea
6204,39.7408,-105.076983,Colorado,R. Brent Hamill
6205,39.746091,-105.20741,Colorado,James B. Haydon
6206,39.6822,-105.024,Colorado,R. Brent Hamill
6207,39.770876,-105.109647,Colorado,R. Brent Hamill
6208,39.7694,-105.023,Colorado,R. Brent Hamill
6209,39.669904,-105.112886,Colorado,R. Brent Hamill
6210,39.360815,-104.590535,Colorado,R. Brent Hamill
6211,39.695775,-104.93968,Colorado,Michael S. Rea
6212,39.574939,-104.98991,Colorado,Michael S. Rea
6213,39.7414,-104.8094,Colorado,Michael S. Rea
6214,39.696979,-104.844436,Colorado,Michael S. Rea
6215,39.612449,-104.753796,Colorado,Michael S. Rea
6216,39.653136,-104.906282,Colorado,Michael S. Rea
6217,39.697967,-104.810488,Colorado,Michael S. Rea
6218,39.5937,-104.9267,Colorado,Michael S. Rea
6219,39.594314,-104.860906,Colorado,Michael S. Rea
6220,39.654574,-104.769847,Colorado,Michael S. Rea
6221,39.7403,-104.895,Colorado,Michael S. Rea
6222,39.802347,-105.137192,Colorado,Charles S. Dolan
6223,39.883923,-105.022894,Colorado,Charles S. Dolan
6224,39.855413,-105.083006,Colorado,Charles S. Dolan
6225,40.381034,-105.098076,Colorado,Jay B. Feavel
6226,40.423039,-104.736718,Colorado,Jay B. Feavel
6227,39.48144,-104.75873,Colorado,R. Brent Hamill
6228,39.916472,-105.052402,Colorado,R. Brent Hamill
6229,39.77354,-104.940117,Colorado,Michael S. Rea
6230,40.420767,-104.792931,Colorado,Jay B. Feavel
6231,40.01358,-105.25845,Colorado,R. Brent Hamill
6232,40.1782,-105.102,Colorado,R. Brent Hamill
6233,39.47017,-104.875375,Colorado,R. Brent Hamill
6234,40.406228,-105.036909,Colorado,Jay B. Feavel
6235,40.575057,-105.116072,Colorado,Jay B. Feavel
6236,39.777226,-105.059352,Colorado,R. Brent Hamill
6237,40.399,-104.691,Colorado,Jay B. Feavel
6238,40.523044,-105.061723,Colorado,Jay B. Feavel
6239,39.915613,-104.941167,Colorado,R. Brent Hamill
6240,39.856002,-104.957038,Colorado,R. Brent Hamill
6241,40.151583,-105.104252,Colorado,R. Brent Hamill
6243,39.580825,-105.13109,Colorado,R. Brent Hamill
6245,39.8129,-105.052,Colorado,R. Brent Hamill
6246,38.97144,-104.742555,Colorado,Craig K. Williams
6247,40.071178,-105.200549,Colorado,R. Brent Hamill
6248,39.6241,-105.108,Colorado,R. Brent Hamill
6249,39.74,-105.123,Colorado,James B. Haydon
6251,38.773773,-104.793526,Colorado,Craig K. Williams
6252,38.847297,-104.776139,Colorado,Craig K. Williams
6253,38.719355,-104.699824,Colorado,Craig K. Williams
6254,38.80789,-104.82201,Colorado,Craig K. Williams
6255,38.905217,-104.779767,Colorado,Craig K. Williams
6256,38.84528,-104.702132,Colorado,Timothy Kent Burgess
6257,38.839237,-104.818386,Colorado,Timothy Kent Burgess
6258,38.788494,-104.753786,Colorado,Timothy Kent Burgess
6259,38.928278,-104.831135,Colorado,Craig K. Williams
6260,38.889558,-104.818355,Colorado,Timothy Kent Burgess
6261,38.8556,-104.877,Colorado,Craig K. Williams
6262,38.93621,-104.758622,Colorado,Craig K. Williams
6263,38.89353,-104.715525,Colorado,Craig K. Williams
6265,39.5286,-107.325,Colorado,Anthony Treleven
6266,39.62921,-106.054293,Colorado,James B. Haydon
6267,40.467022,-106.825294,Colorado,James B. Haydon
6270,38.769103,-104.739823,Colorado,Craig K. Williams
6271,38.2415,-104.644,Colorado,Timothy Kent Burgess
6272,38.2448,-104.5705,Colorado,Timothy Kent Burgess
6273,38.297413,-104.609288,Colorado,Timothy Kent Burgess
6274,39.54379,-105.28928,Colorado,James B. Haydon
6275,38.443,-105.233,Colorado,Timothy Kent Burgess
6276,39.85003,-105.003992,Colorado,Charles S. Dolan
6277,39.634704,-106.518268,Colorado,James B. Haydon
6278,37.99988,-103.59149,Colorado,Brian K. Bailey
6279,40.521774,-104.975717,Colorado,Jay B. Feavel
6280,39.0774,-108.557,Colorado,Troy A. Whiting
6281,39.90185,-104.97988,Colorado,Troy A. Whiting
6283,40.62497,-103.222154,Colorado,Brian DelGrosso
6284,40.2542,-103.815,Colorado,Brian DelGrosso
6285,39.856832,-105.163543,Colorado,Charles S. Dolan
6286,39.964038,-105.162211,Colorado,R. Brent Hamill
6289,38.4826,-107.872,Colorado,Anthony Treleven
6290,37.29756,-107.84971,Colorado,Brian K. Bailey
6291,37.4672,-105.874,Colorado,Brian K. Bailey
6292,39.526483,-104.766983,Colorado,R. Brent Hamill
6293,39.079257,-108.635749,Colorado,Anthony Treleven
6294,39.078984,-108.496067,Colorado,Troy A. Whiting
6296,39.045087,-108.557063,Colorado,Anthony Treleven
6297,39.765111,-104.994113,Colorado,R. Brent Hamill
6299,39.783611,-104.771193,Colorado,R. Brent Hamill
6300,38.993,-94.7042,Kansas,Jamie S. Poulsen
6301,38.883106,-94.752197,Kansas,Jamie S. Poulsen
6302,38.9686,-95.2602,Kansas,Jeffrey W. Maddox
6303,35.953285,-85.476768,Tennessee,John M. Powers
6304,48.5533,-109.675,Montana,Rhett D. H. Hightower
6305,39.0141,-95.7623,Kansas,Jamie S. Poulsen
6306,39.051474,-95.679786,Kansas,Jamie S. Poulsen
6307,39.016058,-95.651657,Kansas,Jamie S. Poulsen
6308,35.824743,-86.417453,Tennessee,Patricia A. Houseman
6309,35.20169,-89.731811,Tennessee,Danish W. Dhedhi
6310,35.4349,-88.6476,Tennessee,Ty Michael Turner
6311,39.201374,-96.564716,Kansas,Jeffrey W. Maddox
6312,36.03824,-84.21977,Tennessee,Peter P. D'Andrea
6313,35.446575,-89.784985,Tennessee,Danish W. Dhedhi
6315,38.813702,-97.59354,Kansas,Donal Cunningham
6316,39.028011,-96.839424,Kansas,Jeffrey W. Maddox
6318,35.77307,-86.91429,Tennessee,Alan D. Murph
6319,35.8258,-84.0191,Tennessee,Ronald Christopher Hamilton
6322,35.9556,-86.8037,Tennessee,Alan D. Murph
6324,35.75999,-86.40414,Tennessee,Benjamin Eli Carrigan
6325,38.361914,-98.789331,Kansas,Shawn C. Friedman
6326,35.35967,-85.39646,Tennessee,John M. Powers
6328,38.813522,-94.906919,Kansas,Troy A. Green
6329,35.6119,-86.6996,Tennessee,Alan D. Murph
6332,39.026471,-104.816682,Colorado,Craig K. Williams
6334,39.693597,-105.356997,Colorado,James B. Haydon
6335,38.552089,-106.926821,Colorado,Brian K. Bailey
6336,39.92492,-105.78641,Colorado,Brian K. Bailey
6337,40.515157,-107.560304,Colorado,James B. Haydon
6338,39.399909,-107.219425,Colorado,Jared James Oberg
6339,40.4784,-104.9285,Colorado,Jay B. Feavel
6340,38.8835,-94.8059,Kansas,Jamie S. Poulsen
6341,39.022351,-94.648371,Kansas,Jamie S. Poulsen
6342,39.736721,-104.983016,Colorado,R. Brent Hamill
6343,39.00907,-94.843362,Kansas,Jamie S. Poulsen
6344,38.750952,-108.050261,Colorado,Brian K. Bailey
6345,38.929336,-94.723617,Kansas,Jamie S. Poulsen
6346,37.568898,-97.244415,Kansas,Donal Cunningham
6347,37.23128,-96.99657,Kansas,Donal Cunningham
6348,39.541634,-107.783148,Colorado,Anthony Treleven
6349,39.7825,-104.847,Colorado,R. Brent Hamill
6350,37.651205,-97.352674,Kansas,Jamie S. Poulsen
6351,38.9567,-94.6458,Kansas,Jamie S. Poulsen
6352,38.855502,-94.667742,Kansas,Jamie S. Poulsen
6353,40.576862,-105.057605,Colorado,Jay B. Feavel
6354,39.65565,-105.0483,Colorado,Jay B. Feavel
6355,38.9939,-105.06,Colorado,Craig K. Williams
6356,39.541246,-104.939419,Colorado,R. Brent Hamill
6357,39.972196,-104.816174,Colorado,R. Brent Hamill
6358,40.6108,-105.07592,Colorado,R. Brent Hamill
6359,38.3328,-104.745,Colorado,Timothy Kent Burgess
6360,39.3114,-94.9138,Kansas,Daryl M. Miller
6362,39.158832,-108.731877,Colorado,Anthony Treleven
6363,37.351567,-108.556465,Colorado,Brian K. Bailey
6364,39.113983,-96.80745,Kansas,Jeffrey W. Maddox
6365,38.939866,-104.606973,Colorado,Craig K. Williams
6366,40.38126,-105.51544,Colorado,Zachary Austin Smith
6367,39.376128,-104.861342,Colorado,R. Brent Hamill
6368,38.3897,-105.1123,Colorado,Timothy Kent Burgess
6369,39.094973,-104.866135,Colorado,Timothy Kent Burgess
6370,40.161621,-104.945407,Colorado,Brian DelGrosso
6371,40.01715,-105.102254,Colorado,R. Brent Hamill
6372,40.079,-104.803617,Colorado,Brian DelGrosso
6373,39.263573,-94.575819,Missouri,Jamie S. Poulsen
6375,37.722953,-97.36408,Kansas,Jamie S. Poulsen
6376,37.751267,-97.262365,Kansas,Jamie S. Poulsen
6377,37.68048,-97.42499,Kansas,Jamie S. Poulsen
6378,30.171637,-97.824204,Texas,Rory L. Buckner
6379,29.430277,-98.737903,Texas,Alan D. Murph
6380,37.22381,-95.72982,Texas,Alan D. Murph
6381,29.797682,-98.412821,Texas,Alan D. Murph
6382,33.562988,-101.917747,Texas,Lawrence A. Vigil
6383,30.653,-97.8716,Texas,Mason Burnham
6384,30.413548,-97.850281,Texas,Sheryln W. Senior
6385,38.881595,-99.317903,Kansas,Shawn C. Friedman
6386,33.203506,-96.732335,Texas,R. Brent Hamill
6388,37.691029,-97.29901,Kansas,Jamie S. Poulsen
6390,33.28777,-96.985321,Kansas,Jamie S. Poulsen
6391,37.79545,-97.31786,Kansas,Jamie S. Poulsen
6392,37.664663,-97.246138,Kansas,Jamie S. Poulsen
6393,37.773379,-100.017048,Kansas,Kelly Wade Lessert
6394,38.081086,-97.931924,Kansas,Jamie S. Poulsen
6395,33.22435,-96.97899,Texas,Kevin P. See
6396,27.750043,-98.064154,Texas,Daniel W. Jr. Dain
6397,32.648236,-96.538302,Texas,Heng Li
6399,39.115167,-94.943978,Kansas,Jamie S. Poulsen
6400,34.511953,-97.96682,Oklahoma,Michael Anthony Loehr
6401,33.895789,-94.798026,Oklahoma,Mac A. Mekonnen
6402,34.6086,-98.4051,Oklahoma,Michael Anthony Loehr
6403,34.623866,-98.430861,Oklahoma,Michael Anthony Loehr
6404,30.233641,-97.685957,Texas,Michael A. Cunningham
6405,29.8488,-95.3359,Texas,Michael A. Cunningham
6406,30.542569,-97.556805,Texas,Michael A. Cunningham
6407,33.15334,-96.8877,Texas,Kevin P. See
6408,32.479128,-95.393589,Texas,Mac A. Mekonnen
6409,35.0428,-97.937,Oklahoma,Michael Anthony Loehr
6410,34.6378,-99.3252,Oklahoma,Michael Anthony Loehr
6411,36.319685,-95.82445,Oklahoma,Orville D. Wills
6412,36.310744,-95.617535,Oklahoma,John E. II Hall
6413,30.107037,-97.357334,Texas,Michael A. Cunningham
6414,29.039525,-95.699655,Texas,Michael A. Cunningham
6415,28.991407,-95.332651,Texas,Michael A. Cunningham
6416,33.5932,-101.817,Texas,Susan M. Valdine
6417,30.523491,-97.705682,Texas,Michael A. Cunningham
